GEOID,x,y,area,population,p_public_transportation_commute,p_walk_commute,mean_commute_time,p_bachelors_degree_or_higher,unemployment_rate,p_GRAPI<15%,p_GRAPI>35%,p_without_health_insurance,p_nonfamily_household,p_vacant_housing_units,p_renter_occupied,median_household_income,p_SNAP_benefits,p_below_poverty_line,p_white,p_age_students,median_age,p_mobile_homes,p_without_person_vehicle,p_veterans,2000,2004,2008,2012,2016
13215002100,605126.5883917033,-895202.2406317666,3.130763418280084,2279,2.4,0.5,18.3,10.8,9.2,4.7,58.8,10.5,36.3,14.4,51.6,38986,17.2,22.2,33.7,17.2,34.4,1.3,7.2,15.6,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002200,602630.0423917965,-896928.6990751786,1.5806740887295407,2703,6.3,0.0,19.0,10.4,19.6,9.9,71.0,16.9,44.5,23.6,62.2,28571,31.0,38.6,4.4,42.4,42.6,0.0,24.3,14.4,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002300,601511.4337080838,-897262.6610948154,1.1817555309509418,1601,8.8,0.1,18.5,34.6,10.9,2.6,50.0,12.9,53.4,7.6,62.0,32446,27.0,25.9,50.9,23.1,37.4,0.0,12.5,9.1,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002400,601080.3171179978,-897566.3253691368,0.9908729630704698,1438,12.2,1.1,20.6,4.3,34.5,9.7,48.2,13.8,59.5,10.3,93.1,13864,55.7,67.9,4.7,17.2,34.0,0.0,43.7,4.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002500,600074.8612418305,-898571.784536954,2.7107426233372234,903,0.0,4.2,20.1,6.6,25.3,4.3,60.9,24.4,71.3,21.7,98.2,9137,66.6,62.1,8.9,38.5,33.7,0.0,53.1,9.1,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002700,601474.321504775,-898958.4755162986,3.766407614566116,2024,0.8,4.4,19.6,2.0,13.5,6.5,57.8,19.1,52.0,23.1,76.8,17357,42.9,43.9,1.4,20.5,27.5,0.0,32.1,6.6,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002800,602981.80519824,-897752.4448684464,1.7280904855066013,1802,1.9,2.3,15.2,3.0,10.2,11.1,42.3,23.5,56.4,28.9,71.0,20564,37.5,39.6,2.9,46.0,47.1,0.3,30.7,10.0,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002901,604507.2309806824,-897921.3468742158,2.410471915246967,2455,0.0,0.0,22.7,8.5,14.2,19.1,48.0,19.1,58.0,21.8,66.6,31066,28.6,30.4,19.1,31.1,37.5,2.0,19.8,19.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215002902,604397.0081938845,-899599.1116489829,3.1050805363443468,2432,2.6,0.0,17.9,10.7,22.6,9.7,52.6,12.2,42.0,27.8,69.0,27729,49.4,40.1,5.6,26.3,34.7,31.5,27.2,11.5,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215003000,602982.7083534764,-899519.8630442749,1.8611093990411154,2434,11.5,8.3,19.9,4.7,14.5,4.4,48.0,29.7,40.9,28.1,72.2,18864,48.6,50.8,0.3,24.9,33.4,7.1,36.6,6.5,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215003200,603746.9319936258,-900911.4005922636,1.9945888514770598,1858,10.2,4.1,23.0,7.0,23.3,11.5,41.0,27.1,45.1,27.9,78.2,19693,47.3,54.4,3.9,20.4,28.9,6.7,41.5,7.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215003301,605264.2031336173,-902924.314213287,2.4208597070174362,1556,0.0,5.1,17.1,13.2,13.3,10.3,58.8,16.2,35.3,14.8,44.2,33606,27.8,23.3,8.7,17.8,33.0,0.0,9.6,12.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215003302,604447.1965608345,-901945.5669943503,2.24275816535636,2234,4.0,2.6,26.8,10.0,29.6,4.5,44.6,22.7,52.8,23.4,58.8,27931,37.7,39.4,10.6,32.5,38.6,0.0,26.8,12.6,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215003400,603527.7209218906,-902963.477508369,2.067698173506661,1681,4.8,6.3,21.7,13.9,2.9,20.8,62.0,29.0,60.0,32.4,80.0,19110,43.3,41.3,20.6,24.6,36.9,2.4,42.3,13.4,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010104,610469.2538119274,-889483.2024445685,5.836367730628569,6870,1.7,0.0,29.8,40.6,4.3,16.7,32.8,6.7,43.3,12.6,67.5,59781,6.4,11.8,52.5,53.3,33.3,0.0,2.7,14.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010106,608480.3910774433,-889106.6259176221,7.254592737567641,5983,0.0,0.0,18.5,26.4,6.7,6.7,42.6,7.7,28.6,4.8,45.9,51885,12.8,13.5,50.8,32.0,32.7,1.3,6.3,11.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010107,617863.2826856822,-885998.1317858637,92.33352153429023,8710,0.0,1.0,26.4,41.9,5.8,8.0,21.1,5.2,17.3,7.2,16.1,85634,1.2,4.2,66.9,31.4,40.5,0.0,1.3,23.0,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010201,599103.5636931197,-883920.6255616128,32.145802735104716,6869,0.0,0.0,20.7,46.6,12.0,9.3,11.5,9.6,28.2,13.9,35.4,83438,4.6,5.2,66.1,31.4,36.3,0.0,2.8,14.4,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010203,604527.1051068208,-884279.4994110415,29.671966022357015,9676,0.0,0.0,20.2,47.3,5.1,11.5,37.0,3.2,32.5,6.2,49.6,74943,4.5,9.5,63.8,33.7,32.4,0.8,3.7,17.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010204,606595.7870956812,-888103.8127611441,5.872149890682594,6421,0.0,0.0,19.5,34.1,5.3,9.7,34.1,10.6,29.1,9.9,39.0,69083,4.5,7.7,70.8,31.0,37.2,3.2,2.8,19.3,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010205,603954.8113113635,-887773.8709481661,5.041075482726936,3712,0.0,0.0,20.3,45.2,3.8,19.9,21.0,4.0,48.6,7.7,68.0,56031,5.2,5.2,65.0,44.3,30.7,0.0,8.2,18.2,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010301,594943.7741718004,-885380.912256171,35.16329532680912,2510,0.0,0.0,15.2,58.1,1.1,7.1,48.7,1.8,21.6,8.4,13.1,126076,0.0,4.6,78.9,18.1,56.3,0.0,3.8,15.4,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010302,600469.9773498469,-888564.0353111437,12.576359208941012,7139,0.1,0.0,18.3,42.7,4.9,11.8,42.7,10.3,28.2,4.6,34.4,84966,4.2,13.8,79.5,23.2,36.3,0.0,6.4,20.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010401,603917.8387184194,-889720.9718125722,5.124720348491645,6916,0.0,0.0,22.4,31.5,3.6,16.2,43.6,11.7,25.4,5.9,24.7,63949,9.0,7.5,77.2,31.3,36.1,0.0,4.0,15.5,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010402,604258.0085315652,-890868.7195056156,7.066673890792227,4494,1.5,0.6,16.0,26.8,5.9,10.2,30.4,17.1,46.0,9.8,64.8,47398,7.2,12.9,57.7,43.1,32.0,1.8,1.7,11.1,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010501,606862.1376839583,-892465.468163213,10.59858138359704,5817,0.0,0.0,19.1,35.7,10.0,10.8,72.0,8.6,39.2,7.1,44.2,46019,11.0,23.8,56.3,39.9,40.0,0.0,5.5,11.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010502,609572.2034659133,-891441.6115226852,3.7168284045126985,1379,0.0,0.3,19.3,22.9,6.1,9.6,38.6,8.0,54.5,14.5,90.8,35446,16.3,27.0,35.0,40.0,33.6,6.4,16.0,10.6,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010602,606349.1050382172,-895990.1667933791,3.853385004778602,5077,2.7,0.4,23.6,14.5,13.7,16.5,46.6,19.2,35.3,16.1,43.2,40871,25.3,28.6,19.9,14.1,33.7,0.0,4.9,16.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010605,609059.4539705557,-893633.4610753184,5.892249606649557,3976,0.8,0.0,17.9,16.2,10.8,22.2,38.6,8.5,30.3,7.2,28.8,36108,25.3,26.8,1.0,29.9,35.5,1.7,4.8,17.9,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010606,611031.9880625161,-893398.9410272968,1.7783359971377026,2366,0.0,0.0,0.0,1.8,0.0,42.1,36.8,0.0,86.7,34.8,86.7,0,0.0,21.2,35.4,31.0,39.2,0.0,63.3,8.6,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010607,608709.7304492248,-895519.3262244489,4.418998483418347,6203,0.5,0.0,20.5,8.9,8.0,9.5,46.0,15.9,28.5,9.9,41.1,41887,21.5,20.9,15.0,20.7,32.3,0.0,5.1,13.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010608,609419.3578279442,-896209.3682061662,3.4829557355253735,4485,2.4,0.0,23.0,12.7,15.5,8.6,61.0,8.5,23.3,8.3,31.1,40300,28.3,25.4,5.6,23.4,35.0,1.5,3.2,19.1,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010701,607827.62314086,-897532.1490703496,6.320116551651171,5670,1.0,0.0,23.9,11.4,8.8,25.9,44.6,10.1,41.4,12.5,39.6,40233,19.8,21.4,21.5,27.7,36.0,1.3,7.1,20.0,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010702,606823.923256765,-899158.3855300917,4.819470805448756,5154,2.9,1.6,20.8,16.1,2.0,11.1,38.5,11.8,36.6,10.1,31.3,45519,22.6,14.1,8.2,22.6,40.2,0.3,5.2,17.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010703,606604.8382246754,-900724.4026569359,5.56209049034046,6672,3.5,0.0,22.6,22.1,7.3,11.1,57.0,11.5,34.5,17.5,47.7,31868,31.1,28.8,5.2,24.9,37.8,5.3,13.8,16.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010801,603861.5004039401,-905284.3921643008,6.844908831981283,1667,0.0,0.0,16.5,35.7,8.0,9.1,36.9,3.8,24.3,22.2,100.0,55280,2.1,5.3,62.4,46.9,24.6,0.6,1.3,34.0,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215010802,616439.604386559,-895375.971328388,196.64122372623345,8014,0.9,3.7,14.6,27.4,5.0,3.0,46.4,1.9,3.0,6.1,100.0,56495,0.9,10.8,65.4,20.1,19.9,0.0,0.0,19.3,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215011100,599447.4701284001,-896436.7641950261,3.9098785607779045,2076,5.4,16.7,14.4,31.8,13.3,13.8,41.2,15.6,72.4,28.4,78.9,32984,33.4,38.8,55.6,80.5,33.2,1.0,33.3,7.6,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215011200,601176.9316037563,-895389.8779747294,1.3793381347263427,1753,6.0,1.9,25.2,27.2,10.2,10.6,42.9,19.1,69.6,28.1,69.3,26721,42.0,31.6,48.3,46.9,40.4,0.0,24.5,10.8,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215011400,599432.6266128935,-893110.9615378123,1.4941780692434652,2254,3.9,1.2,24.1,5.9,11.4,12.5,43.9,33.7,43.5,23.7,76.0,28839,43.4,37.9,62.0,28.6,33.2,0.0,18.5,6.0,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13215011500,601719.3949943511,-904019.801150132,13.659121055814802,5770,0.6,2.1,19.4,11.0,12.8,14.7,49.5,28.2,27.2,13.7,53.5,33415,28.6,30.8,30.6,15.6,33.1,6.9,9.2,15.7,0.4543853537699334,0.48417219894219754,0.40105254591324635,0.39253456615727067,0.4036691756326036
13217100100,701004.5192680898,-761471.4347547,124.86606129305193,11422,0.9,0.7,31.9,19.9,10.3,37.4,34.3,13.6,28.2,8.2,15.9,67927,10.3,11.0,65.5,11.3,43.7,10.8,2.5,10.4,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100201,710126.0382531723,-778013.1686590608,139.9004144936368,6618,0.0,0.0,31.2,15.6,4.4,9.7,67.6,8.8,17.6,7.1,13.4,69444,12.2,14.1,84.3,7.9,36.3,6.2,1.9,6.5,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100202,713637.9973228564,-769226.4679374719,101.40429093430518,5410,0.5,0.0,34.7,32.0,1.8,17.1,18.8,6.1,25.3,6.5,9.7,91653,2.4,5.4,94.7,18.5,45.4,1.9,1.1,8.4,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100300,704519.6462120042,-770605.7501404117,34.93525213625433,9870,0.0,1.8,28.2,22.9,5.6,12.6,45.3,12.3,34.8,4.5,41.4,47835,25.2,25.6,52.9,14.2,32.8,2.6,11.8,10.6,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100400,701057.9558727465,-767125.028996352,10.915337113628034,3337,0.8,6.3,26.6,16.0,11.0,10.8,42.5,16.6,31.1,14.2,42.6,47768,26.2,30.4,58.5,46.4,29.6,4.7,5.0,7.2,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100501,693638.2580167162,-769056.353189076,19.168452716513926,15399,0.0,0.8,28.9,21.6,6.0,14.4,39.5,9.6,26.2,7.6,38.1,60028,19.4,15.8,21.6,29.2,34.8,5.3,8.0,7.0,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100502,696958.7982186951,-770082.9864673992,22.58281102996153,8619,0.6,0.0,39.2,19.4,5.3,0.8,39.7,16.3,29.9,3.0,39.2,51403,23.0,13.2,34.0,23.4,33.9,6.6,1.5,9.5,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100600,699004.9258175517,-774008.9973570697,29.783534740933682,6156,0.5,0.6,28.8,17.7,5.4,9.0,58.4,17.2,31.1,7.4,38.3,44474,21.0,19.8,44.4,16.6,38.2,0.7,9.1,9.6,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100700,701967.9765900053,-772950.9027514762,15.367519919646544,6536,0.8,1.0,24.8,12.2,13.2,14.7,48.4,11.8,35.5,8.3,71.5,33171,41.5,40.1,32.6,12.4,30.8,5.5,12.5,4.1,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100800,700890.5306743957,-784284.1388703692,131.4479181516535,10533,0.3,0.0,35.7,17.8,8.1,18.4,50.5,14.4,25.1,6.0,29.9,49238,15.7,17.7,72.1,12.9,34.8,11.6,4.5,13.4,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100901,691438.3327611884,-777901.1126415055,63.737725745090216,10647,1.0,0.0,38.2,19.3,13.4,2.9,40.1,9.2,25.6,2.8,20.2,56504,19.4,14.8,48.1,22.2,37.4,2.4,3.8,9.6,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100902,692832.1648535328,-773357.247769855,12.928321041373712,5753,0.0,0.0,33.3,12.6,7.2,19.6,41.3,14.6,28.7,2.6,26.9,50788,17.7,20.4,44.7,11.6,34.4,1.3,4.3,11.1,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13217100903,689276.5082120249,-773147.1906711564,17.30785326970232,6197,1.1,0.0,34.2,21.2,8.6,14.8,47.7,13.5,37.1,3.6,35.5,52802,18.7,17.4,41.3,16.2,38.1,6.0,0.8,7.2,0.6240605720695457,0.6232348281325343,0.4940481974540861,0.4898559521863983,0.4879830128803435
13219030100,729642.3734004267,-733751.4544373568,111.69392619478162,13101,0.0,0.4,23.9,53.4,1.7,18.2,24.7,5.0,17.6,6.1,17.3,90417,1.3,1.7,89.0,22.2,38.3,2.5,0.5,8.4,0.705048633626679,0.7306078919303235,0.7152552375331956,0.7476454135510018,0.7063558876144376
13219030200,741000.7760319291,-733965.2519182209,29.270677699549697,6085,0.0,1.2,21.7,54.1,7.4,8.7,45.5,7.5,22.3,4.4,27.8,74375,11.6,16.3,85.1,11.2,37.7,5.9,4.9,5.8,0.705048633626679,0.7306078919303235,0.7152552375331956,0.7476454135510018,0.7063558876144376
13219030300,734760.2212287989,-739576.4135414653,61.111716718494975,5065,0.0,0.6,23.1,50.3,2.5,4.3,43.3,8.6,14.7,4.3,17.7,91771,1.6,6.7,90.0,16.9,43.8,5.7,3.2,7.0,0.705048633626679,0.7306078919303235,0.7152552375331956,0.7476454135510018,0.7063558876144376
13219030400,744489.0956051376,-738642.8561459181,57.54300428375391,7284,0.0,0.1,21.4,52.2,5.4,11.6,23.7,8.8,25.3,5.4,14.0,87560,2.6,6.0,90.9,24.0,41.3,3.8,3.5,6.3,0.705048633626679,0.7306078919303235,0.7152552375331956,0.7476454135510018,0.7063558876144376
13219030500,749553.2686740506,-747930.3688214136,123.84481705110906,2272,0.6,0.0,25.6,38.8,3.0,23.7,21.1,4.7,22.0,8.9,8.8,79920,2.2,3.7,92.3,21.4,43.7,9.3,0.6,8.1,0.705048633626679,0.7306078919303235,0.7152552375331956,0.7476454135510018,0.7063558876144376
13219030600,741963.8264080994,-746478.7786629593,99.7346224453575,3210,0.0,0.8,27.1,45.0,0.8,29.6,17.3,6.9,15.7,6.6,9.5,89079,14.5,3.1,83.6,25.1,39.3,14.2,1.0,5.7,0.705048633626679,0.7306078919303235,0.7152552375331956,0.7476454135510018,0.7063558876144376
13221960100,784565.792924999,-726569.7963991566,316.06360863005614,1785,1.1,2.5,35.3,15.9,4.9,0.0,70.6,11.7,30.5,22.8,12.2,43857,11.6,18.2,81.3,12.6,43.2,36.1,2.9,11.3,0.6404733727810651,0.6601038124216931,0.6499372647427855,0.6895377128953771,0.7163878562577448
13221960201,760729.2641034256,-731055.1729195032,169.90223844026346,6162,0.1,0.8,24.1,19.2,3.2,11.4,37.3,12.8,32.3,16.6,23.8,48550,12.8,12.1,79.5,31.5,39.7,30.6,5.8,9.1,0.6404733727810651,0.6601038124216931,0.6499372647427855,0.6895377128953771,0.7163878562577448
13221960202,771739.1404216441,-730464.8981768539,255.67777815399742,4899,0.0,1.0,30.0,14.2,7.1,2.1,31.3,9.7,31.4,8.6,20.8,41344,16.8,18.1,76.7,11.1,43.0,33.1,1.5,7.9,0.6404733727810651,0.6601038124216931,0.6499372647427855,0.6895377128953771,0.7163878562577448
13221960300,770404.0947977551,-746521.0186631004,403.93084756439714,1938,0.0,0.6,31.0,17.3,3.6,17.0,36.0,16.3,26.0,18.1,22.6,53594,17.2,14.8,77.5,21.5,41.7,27.2,2.8,6.1,0.6404733727810651,0.6601038124216931,0.6499372647427855,0.6895377128953771,0.7163878562577448
13223120101,616594.2982932536,-720545.4343838649,41.94327884024603,13866,0.8,0.6,38.4,42.7,3.4,17.0,26.9,5.2,20.9,4.9,18.6,103032,2.2,6.2,83.7,16.0,39.1,0.0,0.2,7.0,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120102,615467.0185420668,-728309.1680028843,34.203955869204165,13342,0.5,0.5,36.8,26.7,4.5,9.1,36.5,9.7,17.0,3.6,11.0,80313,5.3,4.3,74.3,14.9,32.2,4.5,0.7,8.7,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120103,611589.6836807668,-725215.8007620906,67.18128861334282,11190,0.9,0.0,42.6,34.4,5.3,25.3,10.1,5.7,14.8,0.9,16.2,87197,2.3,2.5,88.9,18.4,34.6,3.9,1.0,8.1,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120104,604604.8305874715,-723911.5267318257,118.18454302504051,3056,0.6,0.3,42.5,19.2,3.4,4.2,27.8,8.4,13.4,5.8,8.7,69949,1.5,7.0,95.4,26.3,42.3,2.9,0.9,8.8,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120202,619127.6364308777,-736400.3348520062,18.24310537750948,7628,0.0,0.0,36.2,27.0,5.1,0.0,53.7,11.7,17.3,6.0,18.2,60192,7.4,4.2,62.9,26.4,37.6,1.7,4.6,9.4,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120203,618094.9371131836,-731359.2473901868,11.779816733180258,5174,0.9,1.3,34.1,23.0,5.3,11.0,25.8,9.8,23.2,5.2,22.0,64630,5.8,11.3,90.2,16.2,41.7,4.0,3.9,7.6,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120204,616819.0003917165,-733805.9123196901,15.198729763157166,7734,0.9,0.0,36.3,22.9,0.8,12.1,44.8,15.9,25.3,0.6,34.2,63050,9.2,11.1,78.2,17.3,38.4,1.6,6.4,6.9,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120301,612543.3757199289,-733869.5874417871,20.924550554774225,6365,0.0,0.0,33.2,21.3,2.1,21.3,44.8,13.4,26.9,9.3,38.0,52860,16.0,16.4,64.6,16.5,33.0,2.9,5.9,10.4,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120302,608775.9555340497,-734892.2401916315,56.81671273434208,12910,0.0,0.0,33.4,13.8,3.2,11.9,39.7,14.3,30.7,7.8,46.3,48527,16.0,12.5,68.5,25.0,30.7,3.8,4.5,7.9,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120303,608006.654369034,-739213.211353451,14.986521936491892,1803,0.0,0.0,43.7,10.9,8.7,9.4,54.3,18.9,23.4,3.9,24.8,59844,15.2,7.2,93.0,10.5,38.6,5.4,0.8,8.9,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120400,599011.864109599,-740264.1823270656,249.07198015936402,18158,0.0,0.7,41.1,17.7,4.6,4.2,56.0,11.6,28.1,5.5,27.6,56684,12.5,14.6,76.7,15.7,33.5,4.1,2.6,4.0,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120501,615588.4176899593,-739770.0423638925,22.938197523444913,7261,0.4,2.2,31.5,20.4,4.5,2.6,38.3,9.0,26.4,5.5,23.1,54336,12.2,10.4,62.4,24.9,34.3,3.3,2.4,8.2,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120502,610448.5331451166,-743113.1561941261,25.37098567390906,8685,0.0,0.0,35.2,16.2,3.2,38.6,16.8,16.6,21.1,9.4,22.1,63893,14.1,10.8,88.7,31.0,38.9,6.0,1.7,10.3,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120503,615182.1483436695,-743379.021218097,20.58679884047807,5173,1.4,0.0,36.3,21.3,8.0,10.3,25.1,8.2,16.2,2.4,18.0,67770,10.4,6.0,84.5,13.6,38.4,3.5,2.2,11.0,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120601,619753.4325985438,-747578.3534584292,12.457539342049687,5385,0.6,0.7,38.3,23.9,5.2,10.7,29.1,14.6,15.2,4.3,13.9,65725,10.9,6.4,50.5,27.5,40.7,1.2,0.5,8.4,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120602,612435.7531887458,-749152.360918206,23.327866646873133,10282,0.0,0.2,41.3,27.6,4.7,10.7,38.3,7.4,12.6,11.6,13.4,75673,10.3,13.4,69.6,17.2,36.8,1.5,0.6,9.6,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120603,619753.1007769855,-742805.3204557725,15.745434425625483,6560,0.0,0.0,43.1,21.1,5.1,6.9,62.8,13.5,40.9,4.6,42.6,52708,10.3,12.5,59.4,19.6,39.3,0.9,0.0,9.0,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120604,616543.9460369762,-746998.4478227098,17.386652499976243,5526,0.0,0.0,37.2,28.5,3.6,8.0,34.2,13.4,19.2,3.5,10.4,79688,4.8,5.8,75.4,20.1,39.5,0.6,4.1,8.2,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
13223120605,608128.6739836895,-747936.2577106571,30.204546128520164,5742,0.5,0.0,39.5,16.9,4.7,26.3,37.0,10.4,16.2,5.6,15.5,70256,7.3,12.0,78.4,20.2,37.8,7.9,1.0,7.5,0.7145699288858788,0.7660382981894047,0.6946349763385973,0.7207566480210337,0.7124603187263707
